,categoria,subcategoria,prestacion,tipo_prestacion,fecha_ingreso,hora_ingreso,domicilio_comuna,domicilio_barrio,domiclio_calle,domicilio_altura,lat,lon,canal,genero,estado_del_contacto,fecha_cierre_contacto,hora_cierre_contacto
4854,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-15,09:35:06,12,VILLA PUEYRREDON,,5141.0,-34.5796753344455,-58.501035956855496,GCS Web,Femenino,Abierto,,
4855,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-15,22:38:12,14,PALERMO,,2835.0,-34.575425138926,-58.4208204200187,App BA 147,Femenino,Abierto,,
4856,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-15,23:14:51,7,FLORES,,640.0,-34.6182881462069,-58.4574764340981,App BA 147,Masculino,Abierto,,
4857,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-15,23:22:21,14,PALERMO,,6385.0,-34.5583573986141,-58.43513299620171,App BA 147,Masculino,Abierto,,
4858,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-15,13:11:08,6,CABALLITO,,273.0,-34.6161929552494,-58.4402662972544,GCS Web,Femenino,Cerrado,16/12/2021,00:00:00
4859,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-15,08:29:07,7,PARQUE CHACABUCO,,935.0,-34.6303784641786,-58.439372067282896,App BA 147,Masculino,Cerrado,16/12/2021,00:00:00
4860,CALLES Y VEREDAS,OTROS,AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE,Solicitud,2021-12-15,11:55:01,1,RETIRO,,606.0,-34.5975458699144,-58.375677425016605,App BA 147,Masculino,Abierto,,
4861,CALLES Y VEREDAS,OTROS,AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE,Solicitud,2021-12-15,23:52:55,4,BOCA,,1171.0,-34.6372594948397,-58.36907581685461,App BA 147,Femenino,Abierto,,
4862,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-15,21:54:22,14,PALERMO,,1519.0,-34.5879969151357,-58.4328020186265,App BA 147,Masculino,Abierto,,
4863,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-15,16:37:29,13,BELGRANO,,1930.0,-34.565251365332195,-58.4581516651949,GCS Web,Femenino,Abierto,,
4864,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-15,11:30:08,4,NUEVA POMPEYA,,3583.0,-34.656495939393004,-58.41705518835749,App BA 147,Masculino,Cerrado,17/12/2021,00:00:00
4865,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,19:31:22,15,VILLA ORTUZAR,,1059.0,-34.5843135800041,-58.4694808497048,App BA 147,Femenino,Abierto,,
4866,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,10:11:56,5,BOEDO,,3340.0,-34.6294071326995,-58.4124719048421,GCS Web,Femenino,Cerrado,21/12/2021,00:00:00
4867,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,10:56:00,12,VILLA PUEYRREDON,,5141.0,-34.5796753344455,-58.501035956855496,GCS Web,Femenino,Abierto,,
4868,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,16:17:03,13,NUÑEZ,,3134.0,-34.5556584364097,-58.46929310894689,GCS Web,Femenino,Abierto,,
4869,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,18:32:42,1,MONSERRAT,,717.0,-34.617074132872894,-58.38160677305161,GCS Web,Femenino,Cerrado,23/12/2021,00:00:00
4870,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,14:40:00,8,VILLA LUGANO,,4060.0,-34.6776771080069,-58.4845959347192,App BA 147,Femenino,Abierto,,
4871,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,09:55:35,15,VILLA CRESPO,,151.0,-34.60263543332,-58.4359962146614,GCS Web,Masculino,Abierto,,
4872,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,01:19:25,14,PALERMO,,4818.0,-34.5802342472095,-58.4255954677829,App BA 147,Femenino,Abierto,,
4873,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,14:17:55,14,PALERMO,,1216.0,-34.590037946094,-58.4360041401919,GCS Web,Femenino,Abierto,,
4874,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,16:20:52,15,PATERNAL,,2540.0,-34.5975785763743,-58.459565774718,GCS Web,Otros,Abierto,,
4875,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,01:15:19,8,VILLA RIACHUELO,,6950.0,-34.6976613466848,-58.4694500726945,GCS Web,Femenino,Abierto,,
4876,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,19:35:53,15,VILLA ORTUZAR,,1059.0,-34.5843135800041,-58.4694808497048,App BA 147,Femenino,Abierto,,
4877,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,10:31:53,7,FLORES,,731.0,-34.619015953993696,-58.4619528253201,App BA 147,Femenino,Cerrado,21/12/2021,00:00:00
4878,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,11:26:07,3,BALVANERA,,2094.0,-34.616033789749,-58.3959788464573,App BA 147,Masculino,Abierto,,
4879,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,21:13:07,1,PUERTO MADERO,,700.0,-34.611482766960805,-58.3591622012497,App BA 147,Femenino,Abierto,,
4880,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,23:34:53,11,VILLA DEL PARQUE,,3187.0,-34.6021035277554,-58.49449495165821,App BA 147,Masculino,Abierto,,
4881,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,13:01:51,2,RECOLETA,,2205.0,-34.587568848572104,-58.3953276332119,GCS Web,Femenino,Abierto,,
4882,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,22:32:09,13,NUÑEZ,,7422.0,-34.5452580032899,-58.45933007876351,App BA 147,Masculino,Abierto,,
4883,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,23:41:40,11,VILLA DEL PARQUE,,3187.0,-34.6021035277554,-58.49449495165821,App BA 147,Femenino,Abierto,,
4884,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,23:09:20,14,PALERMO,,1445.0,-34.5897672609894,-58.431698592081005,GCS Web,Masculino,Abierto,,
4885,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,23:30:17,11,VILLA DEL PARQUE,,3105.0,-34.6006493194092,-58.49415145395571,App BA 147,Masculino,Abierto,,
4886,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,17:55:07,14,PALERMO,,1777.0,-34.58963302162989,-58.4159377391746,GCS Web,Femenino,Cerrado,17/12/2021,00:00:00
4887,CALLES Y VEREDAS,OTROS,AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE,Solicitud,2021-12-16,09:15:06,1,RETIRO,,898.0,-34.5977082826631,-58.3754622558006,Operador GCBA,Masculino,Cerrado,17/12/2021,00:00:00
4888,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-16,12:02:48,6,CABALLITO,,1005.0,-34.6291221864844,-58.44186918582309,Operador GCBA,Masculino,Cerrado,17/12/2021,00:00:00
4889,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-16,22:01:14,14,PALERMO,,2155.0,-34.5780004321877,-58.4392125771041,App BA 147,Femenino,Abierto,,
4890,CALLES Y VEREDAS,OTROS,AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE,Solicitud,2021-12-16,22:18:50,4,BOCA,,1196.0,-34.6373890053184,-58.369358100128,GCS Web,Femenino,Cerrado,17/12/2021,00:00:00
4891,CALLES Y VEREDAS,OTROS,AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE,Solicitud,2021-12-16,10:54:29,1,SAN NICOLAS,,682.0,-34.5999359035243,-58.37654644807079,App BA 147,Masculino,Cerrado,20/12/2021,00:00:00
4892,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,11:55:17,11,VILLA DEL PARQUE,,3746.0,-34.6080158231672,-58.4982476629789,App BA 147,Masculino,Cerrado,17/12/2021,00:00:00
4893,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,00:16:25,1,PUERTO MADERO,,670.0,-34.611488392182004,-58.359410574186604,App BA 147,Masculino,Abierto,,
4894,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,01:47:57,5,ALMAGRO,,561.0,-34.618411890685,-58.4205882887472,App BA 147,Masculino,Abierto,,
4895,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,00:12:35,9,LINIERS,,6255.0,-34.647378948756106,-58.5124849723771,App BA 147,Femenino,Cerrado,17/12/2021,00:00:00
4896,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,13:09:33,14,PALERMO,,4901.0,-34.5865983791523,-58.4292740441642,GCS Web,Femenino,Abierto,,
4897,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,13:20:43,14,PALERMO,,4933.0,-34.5864958505968,-58.429427734009,GCS Web,Femenino,Abierto,,
4898,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,08:35:46,14,PALERMO,,2184.0,-34.5887996108687,-58.4182091328828,App BA 147,Masculino,Abierto,,
4899,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-17,12:05:10,14,PALERMO,,1397.0,-34.584641720922,-58.44260408041861,App BA 147,Femenino,Abierto,,
4900,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,02:03:42,2,RECOLETA,,1155.0,-34.596247396767,-58.4139974432928,App BA 147,Femenino,Abierto,,
4901,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,13:24:32,14,PALERMO,,1699.0,-34.5874822177945,-58.4301698152476,GCS Web,Femenino,Abierto,,
4902,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,14:30:45,14,PALERMO,,1730.0,-34.5700484090184,-58.4309327151841,GCS Web,Masculino,Abierto,,
4903,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-17,11:13:29,10,VILLA LURO,,5385.0,-34.639864255236695,-58.506392274672095,GCS Web,Masculino,Cerrado,28/12/2021,00:00:00
4904,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,02:05:54,2,RECOLETA,,1111.0,-34.5966113551085,-58.41412431236879,App BA 147,Femenino,Abierto,,
4905,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,01:46:28,12,VILLA URQUIZA,,1936.0,-34.5738453244157,-58.472886048949206,App BA 147,Femenino,Cerrado,17/12/2021,00:00:00
4906,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,18:34:46,1,MONSERRAT,,419.0,-34.6159917794156,-58.3720666382244,App BA 147,Masculino,Abierto,,
4907,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,22:25:43,14,PALERMO,,1525.0,-34.587946780144,-58.4327264202814,App BA 147,Masculino,Abierto,,
4908,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,22:16:04,15,VILLA ORTUZAR,,1752.0,-34.5806191305442,-58.4666081857035,App BA 147,Femenino,Abierto,,
4909,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,23:41:23,13,BELGRANO,,1620.0,-34.551357026198,-58.454533934285095,App BA 147,Masculino,Abierto,,
4910,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-17,19:19:59,14,PALERMO,,2553.0,-34.5848918819575,-58.4154426970309,App BA 147,Masculino,Abierto,,
4911,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-17,19:53:12,1,MONSERRAT,,419.0,-34.6159917794156,-58.3720666382244,App BA 147,Masculino,Abierto,,
4912,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,00:09:05,3,SAN CRISTOBAL,,2998.0,-34.6208885537952,-58.4074344974854,App BA 147,Femenino,Abierto,,
4913,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,17:56:33,5,ALMAGRO,,4231.0,-34.6110472208372,-58.426431099500896,GCS Web,Femenino,Abierto,,
4914,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,20:11:21,11,VILLA DEL PARQUE,,2992.0,-34.5999361990857,-58.4863256032679,GCS Web,Masculino,Cerrado,20/12/2021,00:00:00
4915,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,17:20:28,6,CABALLITO,,172.0,-34.617257552046496,-58.438526923891104,App BA 147,Femenino,Cerrado,18/12/2021,00:00:00
4916,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,09:44:50,15,PATERNAL,,2015.0,-34.6031591834898,-58.4627897733336,GCS Web,Femenino,Abierto,,
4917,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,09:09:50,3,BALVANERA,,2135.0,-34.6183258331735,-58.3966111188885,App BA 147,Femenino,Abierto,,
4918,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,01:03:46,3,BALVANERA,,2100.0,-34.599807217297695,-58.3970480281818,GCS Web,Masculino,Abierto,,
4919,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,01:07:53,14,PALERMO,,2041.0,-34.566581268868,-58.4450560763012,App BA 147,Masculino,Cerrado,20/12/2021,00:00:00
4920,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,17:14:58,6,CABALLITO,,172.0,-34.617257552046496,-58.438526923891104,App BA 147,Femenino,Cerrado,18/12/2021,00:00:00
4921,CALLES Y VEREDAS,OTROS,AJUSTE DE CHAPA METÁLICA POR RUIDOS MOLESTOS EN CALLE,Solicitud,2021-12-18,19:32:01,6,CABALLITO,,172.0,-34.617257552046496,-58.438526923891104,Operador GCBA,Femenino,Cerrado,20/12/2021,00:00:00
4922,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,01:44:59,7,FLORES,,34.0,-34.6295438833562,-58.4671579429826,GCS Web,Femenino,Abierto,,
4923,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,06:01:02,1,SAN TELMO,,338.0,-34.6159843092979,-58.3709166577894,App BA 147,Masculino,Abierto,,
4924,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,15:10:35,1,SAN TELMO,,630.0,-34.6185702794308,-58.37481669678329,GCS Web,Masculino,Abierto,,
4925,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,23:47:44,14,PALERMO,,840.0,-34.566254710232805,-58.4345237118968,App BA 147,Masculino,Abierto,,
4926,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,21:45:56,1,SAN TELMO,,1095.0,-34.620532186863606,-58.3700457442277,App BA 147,Femenino,Abierto,,
4927,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,23:14:52,14,PALERMO,,4350.0,-34.569433494925,-58.426981901882,GCS Web,Masculino,Abierto,,
4928,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,20:57:21,14,PALERMO,,1436.0,-34.5856222096068,-58.4400317536638,GCS Web,Masculino,Abierto,,
4929,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-18,19:00:15,15,CHACARITA,,4089.0,-34.5896360284503,-58.4493307396418,App BA 147,Femenino,Cerrado,20/12/2021,00:00:00
4930,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,13:18:25,14,PALERMO,,1724.0,-34.5682410220011,-58.4339672788746,App BA 147,Femenino,Abierto,,
4931,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",MALOS OLORES / HUMOS / GASES TÓXICOS,Denuncia,2021-12-19,10:23:50,13,NUÑEZ,,2890.0,-34.554052100261394,-58.462106180254096,GCS Web,Femenino,Cerrado,21/12/2021,00:00:00
4932,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,08:23:22,1,SAN TELMO,,425.0,-34.6184528918799,-58.37190440204021,App BA 147,Femenino,Abierto,,
4933,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,03:00:21,7,PARQUE CHACABUCO,,386.0,-34.627821010183,-58.431965846813895,GCS Web,Masculino,Abierto,,
4934,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,11:00:55,9,PARQUE AVELLANEDA,,933.0,-34.641265110220004,-58.473183778639495,App BA 147,Masculino,Abierto,,
4935,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,09:15:59,1,SAN TELMO,,338.0,-34.6159843092979,-58.3709166577894,App BA 147,Masculino,Abierto,,
4936,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,03:41:14,5,ALMAGRO,,3702.0,-34.599972674267896,-58.41784884399161,App BA 147,Femenino,Abierto,,
4937,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,21:53:53,7,FLORES,,3065.0,-34.6327620441254,-58.471383188106095,GCS Web,Masculino,Abierto,,
4938,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,17:26:54,6,CABALLITO,,5063.0,-34.6185843049267,-58.437305844459104,App BA 147,Femenino,Abierto,,
4939,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,08:36:45,1,SAN TELMO,,818.0,-34.6177353308592,-58.3773099275118,GCS Web,Masculino,Cerrado,20/12/2021,00:00:00
4940,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,09:07:07,1,SAN TELMO,,338.0,-34.6159843092979,-58.3709166577894,App BA 147,Masculino,Cerrado,20/12/2021,00:00:00
4941,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,11:23:19,11,VILLA DEL PARQUE,,2733.0,-34.6057757576525,-58.4831782782535,GCS Web,Femenino,Cerrado,20/12/2021,00:00:00
4942,RECICLADO Y PROTECCIÓN AMBIENTAL,"RUIDOS MOLESTOS, EMANACIONES O DERRAMES",RUIDOS MOLESTOS Y VIBRACIONES,Denuncia,2021-12-19,21:24:18,14,PALERMO,,2257.0,-34.570426155612004,-58.4405902605552,GCS Web,Masculino,Abierto,,
